day,src_ip,dst_ip,connection_count,delta_mean_s,delta_std_s,delta_cv,recurrent_ratio,bytes_out_mean,bytes_out_cv,bytes_in_mean,duration_mean_ms,packets_out_mean,tls_ratio,night_ratio,unique_ports,label
2026-08-09,10.20.0.144,203.0.113.50,6,10563.166333333334,15840.269541499609,1.4995758886721062,0.0,4668.333333333333,0.5712962289923792,34655.833333333336,2302.6666666666665,16.166666666666668,1.0,0.0,1,0
2026-08-09,10.20.0.144,23.215.0.136,22,4826.276363636363,10418.38296633822,2.1586793174207037,0.13636363636363635,3708.8636363636365,0.6718835022111874,29172.68181818182,2686.090909090909,16.818181818181817,0.6363636363636364,0.045454545454545456,2,0
2026-08-09,10.20.0.144,52.85.12.44,27,3512.301037037037,8081.24639658048,2.3008410473259966,0.07407407407407407,4872.62962962963,0.45160539664591887,26499.444444444445,1700.1851851851852,17.25925925925926,1.0,0.037037037037037035,1,0
2026-08-09,10.20.0.145,104.18.32.47,9,6718.756555555555,14683.848044918417,2.1855008324087506,0.1111111111111111,4070.5555555555557,0.761415316746639,42715.88888888889,1447.4444444444443,21.555555555555557,1.0,0.0,1,0
2026-08-09,10.20.0.145,104.26.10.78,19,5066.691315789474,12296.186055379532,2.426867020112431,0.15789473684210525,3787.6315789473683,0.7224417342455893,34371.05263157895,1553.578947368421,19.210526315789473,1.0,0.0,1,0
2026-08-09,10.20.0.145,13.107.42.12,3,28332.61766666667,26759.49954403189,0.944476781455829,0.3333333333333333,4436.666666666667,0.26742549826252016,54130.0,1624.3333333333333,13.0,1.0,0.0,1,0
2026-08-09,10.20.0.145,142.250.74.14,5,15926.713200000002,26679.329512420296,1.6751309060064128,0.2,3975.8,0.6331322737079232,25424.0,3469.4,20.4,1.0,0.0,1,0
2026-08-09,10.20.0.145,151.101.1.69,19,4652.133684210526,10165.44223608745,2.1851139554714973,0.10526315789473684,3457.684210526316,0.6870994172773627,27849.894736842107,1695.7368421052631,18.210526315789473,0.47368421052631576,0.0,2,0
2026-08-09,10.20.0.145,17.253.144.10,7,7800.815428571428,9942.938335024352,1.2746024343310496,0.14285714285714285,4234.0,0.5856624733372048,41820.57142857143,1991.0,18.571428571428573,1.0,0.0,1,0
2026-08-09,10.20.0.145,172.217.20.174,23,4274.851391304348,10915.394907890832,2.553397512272424,0.043478260869565216,3955.086956521739,0.819432962856164,34109.34782608696,1648.9565217391305,18.434782608695652,1.0,0.0,1,0
2026-08-09,10.20.0.145,192.0.2.20,1,100117.983,0.0,0.0,1.0,2937.0,0.0,1.0,368.0,10.0,1.0,0.0,1,0
2026-08-09,10.20.0.145,198.51.100.10,4,22351.19225,8351.68082707512,0.3736570619437592,0.5,5868.5,0.5797440043151691,35692.5,3110.5,23.0,0.25,0.25,2,0
2026-08-09,10.20.0.145,198.51.100.20,2,37485.1545,25805.951500000003,0.6884312428270771,0.0,6430.0,0.10046656298600311,25166.0,2872.5,16.5,1.0,0.0,1,0
2026-08-09,10.20.0.145,203.0.113.25,5,16643.4582,23070.008364402693,1.3861306999528915,0.2,2931.4,0.6732693274226572,28627.2,3152.4,21.2,0.4,0.0,2,0
2026-08-09,10.20.0.145,203.0.113.50,2,48801.59,24177.353,0.4954214196709575,0.0,7433.0,0.09847975245526705,9006.0,2781.0,9.5,1.0,0.0,1,0
2026-08-09,10.20.0.145,23.215.0.136,20,5211.0909,8783.752453006116,1.6855880316741578,0.15,4769.65,0.7821367437704114,28000.05,1892.25,15.4,0.4,0.1,2,0
2026-08-09,10.20.0.145,52.85.12.44,22,4575.131409090909,12952.347946643911,2.831032988671592,0.0,4549.0,0.5806999808766847,29107.545454545456,1622.8181818181818,16.227272727272727,1.0,0.0,1,0
2026-08-09,10.20.0.146,104.18.32.47,8,10203.36375,20525.41157768276,2.011631857943196,0.0,5909.25,0.641814122136574,16570.625,1906.5,15.375,1.0,0.0,1,0
2026-08-09,10.20.0.146,104.26.10.78,21,3486.156238095238,8457.509564298829,2.4260271160192834,0.09523809523809523,4535.238095238095,0.6234051592137692,29893.285714285714,1832.7619047619048,17.904761904761905,1.0,0.0,1,0
2026-08-09,10.20.0.146,13.107.42.12,6,12887.074833333332,13479.79402857716,1.0459933074735253,0.0,5380.166666666667,0.5667154211458846,24942.666666666668,2000.6666666666667,26.5,1.0,0.16666666666666666,1,0
2026-08-09,10.20.0.146,142.250.74.14,9,10249.997,16990.422830760624,1.657602712543294,0.2222222222222222,3750.1111111111113,0.7223845125585193,49925.11111111111,2432.6666666666665,22.333333333333332,1.0,0.0,1,0
2026-08-09,10.20.0.146,151.101.1.69,15,5685.341866666667,12349.515894483788,2.172167687380309,0.2,4646.266666666666,0.6093443366890026,21630.4,2759.4,14.4,0.7333333333333333,0.0,2,0
2026-08-09,10.20.0.146,17.253.144.10,5,14862.76,19774.37796421896,1.3304647295804386,0.2,2445.4,1.090473635494778,35318.6,3841.0,17.8,1.0,0.0,1,0
2026-08-09,10.20.0.146,172.217.20.174,26,3242.595884615385,5556.600104973062,1.7136270761757748,0.2692307692307692,4347.846153846154,0.6335013970981817,26074.423076923078,2353.6153846153848,16.53846153846154,1.0,0.038461538461538464,1,0
2026-08-09,10.20.0.146,192.0.2.20,2,48301.621,37180.33900000001,0.7697534416080986,0.0,2729.0,0.19824111396115793,20000.0,20.0,17.5,0.5,0.0,1,0
2026-08-09,10.20.0.146,192.0.2.40,2,40487.320999999996,14176.054,0.35013563875960085,0.0,1085.0,0.9990783410138249,47304.5,1316.0,11.0,0.0,0.0,2,0
2026-08-09,10.20.0.146,198.51.100.10,1,70842.852,0.0,0.0,1.0,6663.0,0.0,50649.0,6888.0,27.0,1.0,0.0,1,0
2026-08-09,10.20.0.146,198.51.100.20,6,11448.272666666666,12441.115237901031,1.0867242247055464,0.0,6019.0,0.33003672432157016,29781.5,1726.5,19.666666666666668,1.0,0.0,1,0
2026-08-09,10.20.0.146,203.0.113.50,136,773.7772279411765,1617.1734995372872,2.0899729807766154,0.9264705882352942,1393.4044117647059,0.2586684763330822,3881.125,627.1323529411765,6.992647058823529,1.0,0.33088235294117646,1,0
2026-08-09,10.20.0.146,23.215.0.136,14,6242.769,14447.12811836225,2.3142179565449648,0.14285714285714285,3553.0,0.7353654891767412,47144.357142857145,1651.857142857143,19.428571428571427,0.5,0.0,2,0
2026-08-09,10.20.0.146,52.85.12.44,17,4997.815882352941,7495.771748649618,1.4998095018099498,0.11764705882352941,3922.294117647059,0.7983516123715736,33515.705882352944,1695.0,18.176470588235293,1.0,0.058823529411764705,1,0
2026-08-09,10.20.0.147,104.18.32.47,9,11135.74888888889,20021.56636092325,1.7979541888647042,0.2222222222222222,4489.444444444444,0.6815543272376109,25939.555555555555,1038.4444444444443,18.555555555555557,1.0,0.0,1,0
2026-08-09,10.20.0.147,104.26.10.78,23,3855.1369999999997,10886.568668617943,2.8239122678695834,0.13043478260869565,2850.478260869565,0.7945254348006657,39715.30434782609,1903.5652173913043,16.52173913043478,1.0,0.0,1,0
2026-08-09,10.20.0.147,13.107.42.12,13,9296.595846153847,17624.634676373473,1.8958159489814836,0.15384615384615385,6096.615384615385,0.375039618719108,30861.53846153846,1587.2307692307693,17.076923076923077,1.0,0.0,1,0
2026-08-09,10.20.0.147,142.250.74.14,8,10635.790500000001,17155.132651330077,1.6129626332269402,0.25,5740.375,0.16857110345234824,47835.5,2647.875,19.0,1.0,0.0,1,0
2026-08-09,10.20.0.147,151.101.1.69,15,5766.259933333334,12439.178291192115,2.1572350943259213,0.2,3740.133333333333,0.5861478268381783,36156.86666666667,2370.4666666666667,17.0,0.4666666666666667,0.0,2,0
2026-08-09,10.20.0.147,17.253.144.10,142,636.0905070422535,368.4174018039625,0.5791902217139827,0.8802816901408451,1533.8661971830986,0.6406460306350764,4053.0774647887324,710.4014084507043,7.267605633802817,1.0,0.323943661971831,1,0
2026-08-09,10.20.0.147,172.217.20.174,24,3473.4938333333334,5365.956253110473,1.544829647203099,0.0,4452.166666666667,0.549074175511156,32754.25,1495.5833333333333,18.125,1.0,0.041666666666666664,1,0
2026-08-09,10.20.0.147,192.0.2.10,1,185153.055,0.0,0.0,1.0,3947.0,0.0,52421.0,465.0,16.0,0.0,0.0,1,0
2026-08-09,10.20.0.147,192.0.2.20,1,155179.84,0.0,0.0,1.0,3570.0,0.0,1.0,3902.0,31.0,1.0,0.0,1,0
2026-08-09,10.20.0.147,192.0.2.30,1,134325.235,0.0,0.0,1.0,8461.0,0.0,49992.0,3479.0,22.0,0.0,1.0,1,0
2026-08-09,10.20.0.147,198.51.100.10,2,35361.08,22803.107,0.6448645516483094,0.0,2598.0,0.9996150885296382,63313.0,1002.0,9.5,0.0,0.0,1,0
2026-08-09,10.20.0.147,198.51.100.20,3,35509.977333333336,34172.33746684257,0.9623305908101744,0.3333333333333333,2733.6666666666665,0.8313247211693006,52112.666666666664,2240.0,23.333333333333332,1.0,0.0,1,0
2026-08-09,10.20.0.147,203.0.113.25,6,11726.883666666667,12221.281027510993,1.0421593131557736,0.0,3048.3333333333335,0.5685949442770911,20765.166666666668,3006.1666666666665,14.166666666666666,0.5,0.0,2,0
2026-08-09,10.20.0.147,203.0.113.50,3,32824.579666666665,28408.507718589288,0.8654644783597368,0.3333333333333333,6432.666666666667,0.6731890522752793,21919.333333333332,2174.3333333333335,22.333333333333332,1.0,0.0,1,0
2026-08-09,10.20.0.147,23.215.0.136,24,2906.7719583333333,5585.318782494309,1.92148502275245,0.08333333333333333,5521.416666666667,0.47185108325243497,40043.75,1448.0833333333333,17.708333333333332,0.4166666666666667,0.041666666666666664,2,0
2026-08-09,10.20.0.147,52.85.12.44,22,3948.061681818182,8024.830414617798,2.032600060828371,0.0,4409.681818181818,0.736440670275528,24841.136363636364,2504.909090909091,17.954545454545453,1.0,0.045454545454545456,1,0
2026-08-09,10.20.0.148,104.18.32.47,11,8342.232818181817,18163.72092252575,2.1773212661888426,0.18181818181818182,4310.909090909091,0.34737734307261764,25828.909090909092,1728.6363636363637,14.272727272727273,1.0,0.0,1,0
2026-08-09,10.20.0.148,104.26.10.78,23,3617.2870000000003,9645.356563935335,2.666461512159619,0.17391304347826086,3972.0434782608695,0.6757289395444924,28586.782608695652,1812.7391304347825,20.0,1.0,0.0,1,0
2026-08-09,10.20.0.148,13.107.42.12,8,10010.289375,12035.54410022748,1.2023173006651948,0.0,2534.0,0.7326535787727131,37963.875,1353.875,13.75,1.0,0.125,1,0
2026-08-09,10.20.0.148,142.250.74.14,6,14364.102333333334,19270.840476055728,1.3415972699759884,0.3333333333333333,4034.3333333333335,0.6079753470015719,21444.833333333332,2451.0,13.0,1.0,0.0,1,0
2026-08-09,10.20.0.148,151.101.1.69,20,4610.7349,10794.606982710337,2.341190117590655,0.15,4375.05,0.606047216568875,43038.0,1983.75,16.05,0.4,0.0,2,0
2026-08-09,10.20.0.148,17.253.144.10,280,434.6504,2124.45936731177,4.88774280965063,0.7964285714285714,1517.95,0.5846799592475216,5129.785714285715,738.7714285714286,6.835714285714285,1.0,0.31785714285714284,1,0
2026-08-09,10.20.0.148,172.217.20.174,19,4490.202631578948,12246.02095049243,2.7272757947198043,0.10526315789473684,4107.526315789473,0.6155813994579422,28833.63157894737,1781.6842105263158,16.473684210526315,1.0,0.0,1,0
2026-08-09,10.20.0.148,192.0.2.30,5,15005.9388,19300.250416504015,1.2861741390351409,0.4,3400.6,0.3833383498826849,26455.8,2725.6,19.0,0.8,0.0,2,0
2026-08-09,10.20.0.148,198.51.100.10,2,34565.534999999996,19148.334,0.5539718682207581,0.0,6161.0,0.39181950981983443,21107.0,1337.5,14.0,0.0,0.0,1,0
2026-08-09,10.20.0.148,198.51.100.20,3,33699.68233333333,33036.979606278146,0.9803350452832107,0.3333333333333333,5162.0,0.27216801918773914,22373.333333333332,1982.0,19.666666666666668,1.0,0.0,1,0
2026-08-09,10.20.0.148,203.0.113.25,5,21102.669400000002,27432.36829339865,1.2999477825965775,0.2,2356.4,0.9036808674474559,41075.8,2383.4,21.0,0.6,0.0,1,0
2026-08-09,10.20.0.148,203.0.113.50,3,20723.42033333333,8297.16077049916,0.400376030454456,0.3333333333333333,3531.0,0.5731826030259746,27901.666666666668,1635.3333333333333,21.666666666666668,1.0,0.0,1,0
2026-08-09,10.20.0.148,23.215.0.136,24,3586.525875,8393.0275547096,2.340155305504272,0.0,3586.9583333333335,0.6892942324125585,26579.458333333332,1772.5416666666667,17.541666666666668,0.5,0.0,2,0
2026-08-09,10.20.0.148,52.85.12.44,27,2700.4823703703705,5972.368411785973,2.211593186948621,0.07407407407407407,3949.1111111111113,0.674670385650182,21018.48148148148,1963.2962962962963,18.62962962962963,1.0,0.0,1,0
2026-08-09,10.20.0.149,104.18.32.47,11,5870.375909090909,7115.087699449766,1.2120327232249788,0.18181818181818182,4221.636363636364,0.5095158123002445,52804.545454545456,2334.6363636363635,18.181818181818183,1.0,0.0,1,0
2026-08-09,10.20.0.149,104.26.10.78,12,5736.989500000001,9900.606950719466,1.7257495330468127,0.0,3406.25,0.791892600018695,16842.583333333332,1886.3333333333333,15.5,1.0,0.0,1,0
2026-08-09,10.20.0.149,13.107.42.12,8,9018.285375,9361.325600796168,1.0380382979171547,0.25,3368.375,0.6799866101040948,31401.5,2278.0,12.125,1.0,0.125,1,0
2026-08-09,10.20.0.149,142.250.74.14,9,10185.886444444444,15485.79030229421,1.520318372559555,0.1111111111111111,3285.0,0.6342587487824506,27567.333333333332,1809.3333333333333,15.666666666666666,1.0,0.0,1,0
2026-08-09,10.20.0.149,151.101.1.69,23,3794.8015217391303,8615.735596953735,2.2704048018314285,0.043478260869565216,3222.5652173913045,0.7536853635638912,26882.565217391304,2761.0434782608695,16.304347826086957,0.43478260869565216,0.0,2,0
2026-08-09,10.20.0.149,17.253.144.10,8,10598.22075,12021.809092508838,1.1343233337075789,0.0,2703.5,0.5051854716559936,38584.125,1151.25,15.75,1.0,0.125,1,0
2026-08-09,10.20.0.149,172.217.20.174,13,8520.129846153846,14978.406793063526,1.7580021740895266,0.15384615384615385,3935.769230769231,0.7054908486343554,19146.076923076922,2015.6923076923076,16.692307692307693,1.0,0.07692307692307693,1,0
2026-08-09,10.20.0.149,192.0.2.10,206,240.70894660194173,1976.4285700698008,8.21086460628405,0.9805825242718447,861.3786407766991,0.19019047834071787,1400.7087378640776,433.4271844660194,4.563106796116505,0.19902912621359223,0.44660194174757284,3,1
2026-08-09,10.20.0.149,192.0.2.40,1,82152.204,0.0,0.0,1.0,5681.0,0.0,40391.0,785.0,32.0,0.0,0.0,1,0
2026-08-09,10.20.0.149,192.0.2.50,3,63597.09566666667,64256.144896604696,1.0103628825031936,0.3333333333333333,6029.333333333333,0.42413779030288207,28184.666666666668,2429.0,20.666666666666668,0.0,0.0,2,0
2026-08-09,10.20.0.149,198.51.100.10,4,26711.45575,39774.33026777536,1.4890364134412766,0.0,2184.75,0.6161882882022568,25510.25,1766.5,14.75,0.75,0.0,2,0
2026-08-09,10.20.0.149,198.51.100.20,2,37043.404500000004,31283.108500000002,0.8444987420095256,0.0,4654.0,0.9997851310700473,2837.0,3590.5,24.0,1.0,0.0,1,0
2026-08-09,10.20.0.149,203.0.113.25,283,700.5602508833922,6637.975573193806,9.475238660519853,0.9363957597173145,1441.618374558304,0.3333300240183574,4291.579505300353,665.4240282685512,6.597173144876325,0.4134275618374558,0.3250883392226148,2,0
2026-08-09,10.20.0.149,203.0.113.50,5,11628.990399999999,11061.869362949874,0.951232134730275,0.4,7720.6,0.20981068691367624,24748.6,649.4,11.0,1.0,0.0,1,0
2026-08-09,10.20.0.149,23.215.0.136,19,5320.646631578948,11309.675865904419,2.1256205587455406,0.15789473684210525,3768.4736842105262,0.6737511315797021,31089.842105263157,2582.1052631578946,12.736842105263158,0.42105263157894735,0.05263157894736842,2,0
2026-08-09,10.20.0.149,52.85.12.44,21,3196.808571428571,5872.657615284181,1.8370376217615814,0.09523809523809523,5002.809523809524,0.594121568878686,35597.380952380954,2065.6190476190477,19.80952380952381,1.0,0.047619047619047616,1,0
2026-08-09,10.20.0.150,104.18.32.47,8,12651.247500000001,20370.06922655937,1.6101233674038367,0.0,4466.5,0.3234222558178881,39451.875,1753.625,17.0,1.0,0.0,1,0
2026-08-09,10.20.0.150,104.26.10.78,20,3141.9887,5191.1340125003235,1.6521809936809524,0.1,4577.75,0.6113736449628953,33937.15,1930.4,16.4,1.0,0.05,1,0
2026-08-09,10.20.0.150,13.107.42.12,13,6739.623615384616,16976.647589013985,2.5189311091885314,0.23076923076923078,4390.307692307692,0.582173473658249,25458.53846153846,1518.3076923076924,17.0,1.0,0.0,1,0
2026-08-09,10.20.0.150,142.250.74.14,10,9037.6651,17594.48981248954,1.9467959498177838,0.2,5184.4,0.5111992061741505,26297.4,2116.9,17.8,1.0,0.0,1,0
2026-08-09,10.20.0.150,151.101.1.69,17,5375.573058823529,11879.634669103212,2.209928976707672,0.058823529411764705,2930.823529411765,0.7714107625139495,33801.529411764706,1292.0,18.176470588235293,0.5882352941176471,0.0,2,0
2026-08-09,10.20.0.150,17.253.144.10,286,427.3718706293707,2115.891857579493,4.950938522143531,0.9195804195804196,1446.8041958041958,0.3648361363212011,4853.650349650349,691.972027972028,6.681818181818182,1.0,0.32867132867132864,1,0
2026-08-09,10.20.0.150,172.217.20.174,15,4315.8588,9206.959446776395,2.133285603962853,0.06666666666666667,4938.8,0.5610459519542809,34661.53333333333,1935.4666666666667,16.066666666666666,1.0,0.0,1,0
2026-08-09,10.20.0.150,192.0.2.10,2,53306.9525,21158.803499999998,0.3969239003111273,0.0,5201.5,0.001057387292127271,47971.0,1710.5,10.5,0.0,0.0,2,0
2026-08-09,10.20.0.150,192.0.2.20,1,260193.74,0.0,0.0,1.0,820.0,0.0,65188.0,1871.0,17.0,1.0,0.0,1,0
2026-08-09,10.20.0.150,192.0.2.50,1,105087.249,0.0,0.0,1.0,2259.0,0.0,76809.0,995.0,8.0,0.0,0.0,1,0
2026-08-09,10.20.0.150,198.51.100.10,3,30523.435666666668,22892.180043136508,0.749987003204101,0.3333333333333333,3383.6666666666665,0.27785641999180494,33485.666666666664,4607.333333333333,14.666666666666666,0.0,0.0,2,0
2026-08-09,10.20.0.150,198.51.100.20,4,28694.015,21481.15521737156,0.7486284236406637,0.0,3782.75,0.6180541482855143,25250.75,1032.75,18.0,1.0,0.25,1,0
2026-08-09,10.20.0.150,203.0.113.25,4,27864.369749999998,32100.06628389929,1.1520112090064156,0.0,6788.0,0.49732006037265897,25697.0,1767.5,15.25,0.25,0.0,2,0
2026-08-09,10.20.0.150,203.0.113.50,6,17794.939666666665,28049.40874766349,1.5762575919380843,0.0,4090.1666666666665,0.4813296486915548,11228.666666666666,864.6666666666666,17.0,1.0,0.0,1,0
2026-08-09,10.20.0.150,23.215.0.136,22,4580.987545454545,9560.648293785638,2.0870277858039863,0.0,3745.5,0.6647302260887338,34384.818181818184,1714.8181818181818,19.545454545454547,0.5909090909090909,0.045454545454545456,2,0
2026-08-09,10.20.0.150,52.85.12.44,23,3965.1769999999997,5546.763690470013,1.398869127524449,0.13043478260869565,3746.1304347826085,0.7484590022001856,34684.086956521736,2323.5652173913045,19.608695652173914,1.0,0.08695652173913043,1,0
2026-08-09,10.20.0.151,104.18.32.47,12,7614.548583333333,17762.248843811245,2.3326726002758877,0.25,3392.9166666666665,0.7299883594961365,25810.583333333332,2496.5833333333335,17.416666666666668,1.0,0.0,1,0
2026-08-09,10.20.0.151,104.26.10.78,14,6082.399714285713,13090.117728046658,2.152130465431585,0.14285714285714285,3786.5,0.6951621411417837,25306.428571428572,2024.5,19.785714285714285,1.0,0.0,1,0
2026-08-09,10.20.0.151,13.107.42.12,7,12584.064142857142,19050.294710502596,1.5138427851478935,0.14285714285714285,4638.857142857143,0.7772813827767436,59268.857142857145,2747.4285714285716,19.857142857142858,1.0,0.0,1,0
2026-08-09,10.20.0.151,142.250.74.14,7,13315.570285714286,16940.362216522328,1.2722220568124618,0.14285714285714285,3587.714285714286,0.6766393207728639,36251.71428571428,1440.142857142857,19.571428571428573,1.0,0.14285714285714285,1,0
2026-08-09,10.20.0.151,151.101.1.69,17,4140.228,7668.750581417373,1.8522532047552387,0.058823529411764705,4131.117647058823,0.7224380745254121,24035.70588235294,2031.4705882352941,20.352941176470587,0.5294117647058824,0.0,2,0
2026-08-09,10.20.0.151,17.253.144.10,6,17057.679166666665,18585.68523217186,1.0895787786002655,0.3333333333333333,2422.1666666666665,0.9220752685594774,18966.166666666668,1473.6666666666667,20.333333333333332,1.0,0.0,1,0
2026-08-09,10.20.0.151,172.217.20.174,21,4394.754333333333,6216.033426221124,1.414421138190536,0.19047619047619047,3365.6190476190477,0.8235248176646479,40819.28571428572,1996.142857142857,15.380952380952381,1.0,0.047619047619047616,1,0
2026-08-09,10.20.0.151,192.0.2.20,2,43854.048,17657.827,0.4026498762440357,0.0,4746.5,0.012746234067207415,78887.0,1955.0,21.5,1.0,0.0,1,0
2026-08-09,10.20.0.151,192.0.2.30,1,286151.486,0.0,0.0,1.0,3720.0,0.0,7092.0,1192.0,30.0,0.0,0.0,1,0
2026-08-09,10.20.0.151,198.51.100.20,2,47063.435999999994,39155.34299999999,0.831969493260118,0.0,3935.0,0.12909783989834817,39889.0,784.0,22.0,1.0,0.0,1,0
2026-08-09,10.20.0.151,203.0.113.25,3,30379.028000000002,35636.21181592152,1.1730530619979518,0.3333333333333333,4404.0,0.7117548210332294,15608.0,875.0,26.0,0.3333333333333333,0.0,2,0
2026-08-09,10.20.0.151,203.0.113.50,3,17837.130999999998,19291.7039572702,1.0815474729243286,0.3333333333333333,4428.333333333333,0.5865666614555173,26969.333333333332,2558.0,14.333333333333334,1.0,0.0,1,0
2026-08-09,10.20.0.151,23.215.0.136,14,6503.556571428571,12104.354034512044,1.8611899353176842,0.0,3908.4285714285716,0.6606058988127332,30938.214285714286,1265.2857142857142,14.071428571428571,0.7142857142857143,0.0,2,0
2026-08-09,10.20.0.151,52.85.12.44,24,3402.6034999999997,8500.131480865479,2.4981257677732596,0.20833333333333334,4412.625,0.6216107944338662,25597.875,2280.0833333333335,18.25,1.0,0.0,1,0
2026-08-09,10.20.0.152,104.18.32.47,8,11260.534125,16633.8823677034,1.477184135588542,0.25,3795.125,0.985398874061256,35959.75,2546.75,11.125,1.0,0.0,1,0
2026-08-09,10.20.0.152,104.26.10.78,14,6165.039785714286,9084.55440017663,1.4735597361800463,0.0,4577.285714285715,0.4940135788606617,38533.57142857143,2135.3571428571427,11.357142857142858,1.0,0.07142857142857142,1,0
2026-08-09,10.20.0.152,13.107.42.12,96,1216.1740312499999,3184.9937911439465,2.6188635090903616,0.8541666666666666,1676.0104166666667,0.7714824869372905,4913.375,687.7083333333334,7.489583333333333,1.0,0.3020833333333333,1,0
2026-08-09,10.20.0.152,142.250.74.14,9,8623.256888888889,9763.19038203375,1.1321929182712476,0.1111111111111111,1818.3333333333333,0.8695730236970619,28913.222222222223,2181.6666666666665,22.22222222222222,1.0,0.0,1,0
2026-08-09,10.20.0.152,151.101.1.69,13,5854.123230769231,9210.081624502167,1.5732640502157595,0.15384615384615385,4258.307692307692,0.8049931495557987,33375.230769230766,1908.6153846153845,17.0,0.46153846153846156,0.0,2,0
2026-08-09,10.20.0.152,17.253.144.10,6,12293.32,21986.98313456505,1.788530936684724,0.3333333333333333,5147.5,0.810281113231455,39277.333333333336,1118.6666666666667,25.5,1.0,0.0,1,0
2026-08-09,10.20.0.152,172.217.20.174,22,4925.695363636364,10386.260390373533,2.1085876457260118,0.09090909090909091,3954.7727272727275,0.774853349545291,27668.863636363636,1745.7727272727273,19.454545454545453,1.0,0.045454545454545456,1,0
2026-08-09,10.20.0.152,192.0.2.10,1,24242.089,0.0,0.0,1.0,5162.0,0.0,1.0,2938.0,25.0,0.0,1.0,1,0
2026-08-09,10.20.0.152,192.0.2.40,1,87480.586,0.0,0.0,1.0,4134.0,0.0,36227.0,1416.0,21.0,1.0,0.0,1,0
2026-08-09,10.20.0.152,192.0.2.50,1,81506.0,0.0,0.0,1.0,1.0,0.0,1.0,1871.0,18.0,0.0,0.0,1,0
2026-08-09,10.20.0.152,198.51.100.10,4,28276.87025,24884.97388282203,0.8800469664008176,0.0,6025.0,0.6011698105328107,28112.75,1485.5,19.25,0.75,0.0,2,0
2026-08-09,10.20.0.152,198.51.100.20,1,86456.486,0.0,0.0,1.0,4817.0,0.0,8143.0,20.0,36.0,1.0,0.0,1,0
2026-08-09,10.20.0.152,203.0.113.25,7,13319.264,22895.381515228564,1.7189674681144969,0.5714285714285714,2641.8571428571427,0.6243221280734721,26461.14285714286,3118.8571428571427,19.714285714285715,0.7142857142857143,0.0,2,0
2026-08-09,10.20.0.152,203.0.113.50,1,42360.406,0.0,0.0,1.0,7553.0,0.0,71948.0,20.0,19.0,1.0,0.0,1,0
2026-08-09,10.20.0.152,23.215.0.136,14,5837.743714285714,11234.746729901708,1.9245015334278597,0.14285714285714285,4174.285714285715,0.6033115730807702,31612.5,1796.2142857142858,17.571428571428573,0.5714285714285714,0.0,2,0
2026-08-09,10.20.0.152,52.85.12.44,15,4851.608933333334,6828.291986824753,1.4074283563768866,0.13333333333333333,3594.133333333333,0.7426858147732424,25479.733333333334,1853.8666666666666,21.466666666666665,1.0,0.06666666666666667,1,0
2026-08-09,10.20.0.153,104.18.32.47,6,13896.069666666668,22836.90416335856,1.6434074318250436,0.3333333333333333,4085.5,1.1727346273434494,46068.333333333336,2988.1666666666665,16.166666666666668,1.0,0.0,1,0
2026-08-09,10.20.0.153,104.26.10.78,20,3491.5409999999997,7937.671627374648,2.273400663882981,0.15,3576.75,0.5475145586045568,26905.9,2323.7,21.65,1.0,0.0,1,0
2026-08-09,10.20.0.153,13.107.42.12,6,14005.001333333334,21794.997033617612,1.556229557918234,0.0,3997.6666666666665,0.9490254136180672,41966.333333333336,914.0,19.333333333333332,1.0,0.0,1,0
2026-08-09,10.20.0.153,142.250.74.14,8,6915.343,11861.118901845673,1.71518880579686,0.5,5173.25,0.4824758103847171,38673.75,1364.25,18.125,1.0,0.0,1,0
2026-08-09,10.20.0.153,151.101.1.69,19,4747.661631578947,7067.398306504632,1.4886061507618862,0.10526315789473684,4086.842105263158,0.6426145626786286,39704.52631578947,1646.5263157894738,18.105263157894736,0.3157894736842105,0.10526315789473684,2,0
2026-08-09,10.20.0.153,17.253.144.10,6,15306.246833333333,21173.56104785854,1.3833280802546322,0.0,4240.166666666667,0.673203398191195,19301.5,1216.0,13.666666666666666,1.0,0.0,1,0
2026-08-09,10.20.0.153,172.217.20.174,21,3274.1079999999997,4095.8974874765668,1.250996450781882,0.047619047619047616,5267.619047619048,0.44441373149768,23583.428571428572,1588.3809523809523,14.142857142857142,1.0,0.09523809523809523,1,0
2026-08-09,10.20.0.153,192.0.2.20,1,53449.183,0.0,0.0,1.0,3497.0,0.0,55851.0,1236.0,24.0,0.0,0.0,1,0
2026-08-09,10.20.0.153,192.0.2.50,1,53809.708,0.0,0.0,1.0,627.0,0.0,29420.0,3321.0,12.0,0.0,0.0,1,0
2026-08-09,10.20.0.153,198.51.100.10,3,23145.771666666667,21215.425545012076,0.9166004854167565,0.3333333333333333,818.3333333333334,1.0487138064863148,9241.0,2580.6666666666665,33.333333333333336,0.6666666666666666,0.0,2,0
2026-08-09,10.20.0.153,198.51.100.20,2,50384.9975,21738.490499999996,0.43144768440248504,0.0,3275.0,0.05129770992366412,18568.0,4157.5,19.0,1.0,0.0,1,0
2026-08-09,10.20.0.153,203.0.113.25,4,21541.02775,25727.398041681416,1.1943440368893918,0.0,5257.75,0.29605069302792575,46032.0,2254.25,22.75,0.25,0.0,2,0
